concept,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
dress,0.149421092,0.1501751422013032,0.1501751422013032,0.14934404806452675,0.15723000866316464,0.15801291906513013,0.15832730420381697,0.15986775895003316,0.15999956868466644,0.1915807856787573,0.15604742428858634,0.17080410018372225,0.1836792903771901,0.17932437191021514,0.18038072176905884,0.20213648428376454,0.20003379852499853,0.1686801781338241,0.1686991749787293,0.19585472284028563,0.14233058047819158,0.15906535657889226,0.16289924885500037,0.15776240642210088,0.1618011197299371,0.26455182983744213,0.3090546553673771,0.3176072667424525,0.24304881509016998,0.3134906729945501,0.24368510811743185,0.2605220070019627,0.250284762,0.21186900605114198,0.1978684135663644,0.14309969187083904,0.14200725729598648,0.1580746449598715,0.17617033010849503,0.18114733153255222,0.1762773893450161,0.2602190454209291,0.3314005923442327,0.27037491799138963,0.2563714748456666,0.2772969888134707,0.334293076,0.2615477582067497,0.1889090449197692,0.14976464855972987,0.14562238254884063,0.14555378121391732,0.14432629365704394,0.15563266662564101,0.15368930364573277,0.14905271286416716,0.20858937196526747,0.1990606953205531,0.18600158996121344,0.19196791067444943,0.1835246672994214,0.15362150290033022,0.1439621136077837,0.14140888264065843,0.1420591675298317,0.1420406702643248,0.14437474756109658,0.14393362896732861,0.14554907671326228,0.14346115392922493,0.14663760419820937
driving,0.18697396778630418,0.18613239344708413,0.18621955518014383,0.1859613398192406,0.21772198763450012,0.19843888437452667,0.1992437838712686,0.14739486394607637,0.1478010571419053,0.1596976160607932,0.21830371123172923,0.2595188877804492,0.26850451948272736,0.24962229571355185,0.1966208854613948,0.19753835319258606,0.18869985189063382,0.14873671155254434,0.15077234677596388,0.16068714685599328,0.15943917367493818,0.17690183308888702,0.20525686564304885,0.2015029655856755,0.20582169468930553,0.22192889335153093,0.22261045463602838,0.22674350912187305,0.18059648527342978,0.2211822208766071,0.23100458871834018,0.19826665944362756,0.192807995,0.1794831473229187,0.16366256475265947,0.16272693322258167,0.16188331388060503,0.18630918740019917,0.19366192,0.19794514128631494,0.18977126670416278,0.27160935290093335,0.2991482219284421,0.23541109536724017,0.22707833257170543,0.27011346263665886,0.29819725452359264,0.23841986245801478,0.1949293387282457,0.15002959041276479,0.16301790907895577,0.16483124639375948,0.16375777543131848,0.17445417377632536,0.17586201352025024,0.1715078729043055,0.20605531568842744,0.20284374080454146,0.18687026668468015,0.21587047724854286,0.20892305189363908,0.17735469319856026,0.14631182281999303,0.15775627790014232,0.16123765104382942,0.16107671520116487,0.16497713366272382,0.16425980558727774,0.15716695998827432,0.15345566105796665,0.1678515165753374
drought,0.15237011515934112,0.15192425669267487,0.15192425669267487,0.15192425669267487,0.16212966068106965,0.15283704926520622,0.15352567166164965,0.13632148283572768,0.13632148283572768,0.16526557352790125,0.18604064237775092,0.18129700219244033,0.20208445362245914,0.20143960185950063,0.15101113647218098,0.16847710110698905,0.1699331134194639,0.13635926924447214,0.13635926924447214,0.16526826350684637,0.15019681472147486,0.17464056155942614,0.17826163811500081,0.17265222734096172,0.1497070647832088,0.23445387344673996,0.2408795247391482,0.23995389790817487,0.14897378487787893,0.23467140509552034,0.29789116573712576,0.19750891123072453,0.19555611259977257,0.1676173188634703,0.16545137853839367,0.14765972523287982,0.14757798282295695,0.17155496670666484,0.18320895863187076,0.1808503424384116,0.1738702836785662,0.41898475876600677,0.47599097757672443,0.3218969747386339,0.29845128166051854,0.3953696094357791,0.4526878748295759,0.3268362635016538,0.21820305112972474,0.13728966891108849,0.14869083195335359,0.14867058916712128,0.14836279182161596,0.16198850225081937,0.16370038903864642,0.16070293885333792,0.2939786275986927,0.286749023,0.25279099069822053,0.2797929428281171,0.2749885378524528,0.1950083942986635,0.13654721988679247,0.14739865267028807,0.14744804931363137,0.1474426097894551,0.1504095047235795,0.15006465573311256,0.15143588894516774,0.14972606143570732,0.16711485717156516
dusk,0.2528964309504656,0.2453291413221102,0.2453291413221102,0.24492439546041153,0.34240586873109596,0.3244959974132157,0.3319794523662942,0.21925579178203838,0.21980586894594048,0.16823656094021575,0.2749444649479208,0.3560572518384382,0.3660386016548847,0.31650707713573817,0.2749707184628367,0.29081081034563117,0.25545817532007703,0.2459287845610725,0.2531978545319285,0.18201309967777213,0.14252176324217658,0.1738084169611761,0.27196658873390317,0.2634403764908365,0.18987330701426014,0.19656541777301478,0.20622808873195805,0.19046890313865436,0.15788636496160133,0.1784767869227002,0.2500387199169633,0.26129778496994244,0.23654962903837043,0.23990071152928363,0.19211113870536733,0.14406872609957724,0.1420526047461806,0.16111393765324797,0.1636539562836031,0.15670736671039576,0.15121634952503474,0.22552199561518385,0.23803825111916865,0.1891132752128285,0.19884685833994734,0.2605367882120056,0.27913355210905444,0.24991494168471845,0.24124576024340297,0.19384449306101262,0.1447066224309411,0.1444170625035453,0.14205671840649708,0.14827206423436098,0.14796401044828258,0.14518373033514145,0.17740750656045295,0.1734907682950323,0.16858620106932035,0.22245842673425853,0.2203249486684621,0.21062665828049068,0.18805055216736705,0.13859317878057612,0.1387680628929829,0.1387668539373956,0.1420753601521164,0.14183547057389104,0.15856691260192088,0.15744373129301645,0.18824022526542303
eating,0.1755347347045797,0.17222179171423094,0.17222179171423094,0.17221780233152265,0.1932526256601026,0.18009331569018755,0.18267941003913996,0.13777717408388748,0.13831195156676185,0.1649931119861651,0.21461535640509305,0.21364250788798717,0.2292231490718791,0.22148332792909378,0.15795308101317637,0.16065147371216387,0.1556902341834973,0.1391299338119948,0.13989075674080825,0.16832531440748666,0.15631506253301466,0.18350460423195694,0.20225100319482467,0.195473372,0.1770115961780154,0.223629555,0.2323676813875535,0.22713353090645996,0.17903131409602144,0.21961393613466715,0.27751568691674705,0.22607588216425661,0.21177792194610193,0.19854473915245313,0.17220378836221217,0.15638991928571278,0.15497286538242866,0.17661100908421917,0.1868187336091743,0.18532038553810118,0.17956882425599557,0.3191237537908648,0.3501573332715493,0.24979913928562084,0.2553596446685536,0.34340209550630363,0.37819415045563337,0.2928213160703906,0.22633454355806143,0.1539512665247214,0.15929652281346768,0.15880828243178058,0.15753443583387353,0.16933493077437842,0.167358861,0.16372930093349916,0.224488821,0.21399949402208202,0.19712044610527282,0.2685811220781686,0.255002056,0.20435289210267985,0.1537837046226486,0.15140745495530764,0.15383998261762258,0.153766043,0.16349963092146336,0.16261071992824086,0.16302607309336045,0.15820074292785663,0.19172567827891726
efficiency,0.31605832975822296,0.29638749662741554,0.29638749662741554,0.29415288600532785,0.3711370297493228,0.32184905627058785,0.3323813836354491,0.14750039539574328,0.15111238076134612,0.14999517431362883,0.390547251,0.3559682690357865,0.38324058794854093,0.37494297118083725,0.1535886532098649,0.17139618817632574,0.17153092906257436,0.14452693605054953,0.14638616987787822,0.1508759450069699,0.19794643545253537,0.20990397808658293,0.34923496520916153,0.34623798510676956,0.14818663426130596,0.16859720711617932,0.18019403025568667,0.2103570504977423,0.24915296943006293,0.20787429604856655,0.16215509282581536,0.1802552316704707,0.1797480004990576,0.16266903797465831,0.15823252289621118,0.16538779155195782,0.1641869273259002,0.1692173136887926,0.1938959889085042,0.2192909440348254,0.21611290993956164,0.16319844917035142,0.19258359019411944,0.23087781080542974,0.22689393174913172,0.15812285566236092,0.19076087310243386,0.20433753512815273,0.16102277951338922,0.15800402855315307,0.16790369392352836,0.16777958337527743,0.16681397075634713,0.17982893064776956,0.1800762167311595,0.17885515726743026,0.19141498161935508,0.19203234407607803,0.19136135627564735,0.18403922870947761,0.18441018695120662,0.17213982229078686,0.15205450352995795,0.16203634661443225,0.1705604813480592,0.17037463132032718,0.17874193545876388,0.17786860639118793,0.18050773589894822,0.17968025320673356,0.1755931835694161
eggplant,0.17777632717127367,0.17397973600553165,0.17403211087550743,0.1735569329499289,0.20461559315679714,0.2055512644131871,0.20720296182878825,0.17934356462980125,0.18020826691829658,0.15220232550450863,0.19118969886965392,0.2281873017657481,0.22855086986280146,0.20611727309347475,0.25580143932426724,0.24961961140567263,0.21154900540716728,0.20034072258636126,0.20269639353062457,0.15462294350168662,0.16931125838320601,0.18316300488626516,0.18639197791453818,0.18216659582041758,0.2672971838782306,0.2303318907200094,0.21263646068856817,0.1825688184670458,0.1723374854622005,0.17227939791969676,0.2663838440644927,0.22105947118996572,0.1842173286788669,0.19648601513181937,0.15647619322815906,0.18057348883974975,0.17580531124560775,0.19358900990070946,0.2132170380968828,0.21118824240390272,0.2021709385112624,0.2536685993294672,0.2897226976286215,0.24381824158947588,0.2350596147687063,0.26361941548346024,0.27446365972357234,0.2251443272180549,0.1780490491395104,0.14656173600004216,0.18036514321124825,0.17860893445284898,0.1738675096582195,0.2100131020647251,0.20617687201949952,0.1976235199710821,0.2378418499367258,0.227227662,0.21102103683306173,0.2335276219396768,0.22245744835576922,0.2024024721065962,0.14766203679987128,0.16258655942682257,0.1683960270436086,0.16781633004782578,0.18810764391688928,0.18444945290079467,0.19407918529130114,0.18615992665408104,0.19426088192717045
evil,0.14345139534660556,0.1418056066480675,0.14180805459106768,0.1417467671038683,0.15797080380274478,0.15504374341826038,0.15628956906460337,0.15274141477000763,0.15285322659105313,0.14100547803415103,0.14840096510747833,0.1942695550093671,0.17106869411095674,0.15010718629218042,0.18070230199610854,0.1659560377489425,0.1509258433937938,0.15892795463764442,0.16002834413152509,0.14455109309307979,0.1688220546344611,0.18201253260611325,0.15330808986397787,0.14889542559377633,0.4262105730994065,0.2705361959966482,0.19744466948665543,0.176492996,0.1623269833714571,0.17322413842981346,0.23419923510463814,0.17790413326229687,0.15718137371144608,0.17215162474538673,0.1608542409409734,0.1738714685958991,0.17134702951254763,0.25366878234066004,0.22318327850318187,0.19584933491232892,0.1871793680811777,0.281459349,0.2552764743264377,0.17694293991283547,0.1635287080430304,0.24919924482799125,0.23863576570571626,0.16873762694620062,0.18489475997838437,0.17152298844567995,0.17317168298430924,0.17478010891511486,0.1723345480814013,0.18717700103905852,0.18018380407513937,0.17450869768411048,0.18759038564725264,0.16498657437790554,0.15502975814267164,0.19037554867192605,0.16719168462707507,0.16467176739157302,0.16600856070096212,0.1617863404564001,0.1644096033854104,0.16435926696361927,0.1686152140312655,0.16754527241338604,0.14808458046013662,0.14550835655678507,0.15121773197284344
far,0.2046834611161481,0.19617118333085887,0.1964781149113323,0.19656076169029044,0.2302898498946299,0.216698084,0.21875956677100036,0.1506990712887747,0.15132460558287994,0.1449130133148936,0.2531085984378149,0.23670737964816296,0.25027570812318783,0.2439625392137063,0.17806136319924612,0.18436170048835948,0.165804127,0.14812895375814458,0.14951596237708745,0.1463350828888329,0.1722353407820008,0.18685361091975033,0.22752586187249602,0.22336463811481147,0.15884732861843326,0.19353374425442996,0.20115400987345045,0.231341461,0.24469364729636953,0.22530012772823832,0.2481184900945825,0.1803330900196194,0.17132531070622117,0.16457307806178567,0.1513601218923222,0.1666687457172874,0.16437354634353607,0.1884396573301595,0.19879768820543714,0.2219995836969642,0.2130325413022792,0.2928205055263004,0.3267029461262603,0.2722836510522517,0.25611124309604316,0.28796420529001276,0.3129477078424627,0.2348964707386985,0.17833378572082503,0.14889624141626137,0.16566765367641142,0.16514104312564015,0.16416124142342323,0.18680167629080108,0.18559103511616376,0.17926457234223492,0.22045573625872422,0.211215733,0.19309466018958377,0.22033947008568217,0.21288570425853096,0.1835850598780124,0.14580718690270808,0.1620932095652419,0.1638062963284325,0.16370684381287692,0.16894006371119893,0.16844482189630575,0.1616963729137014,0.15974152698965255,0.1669729920084844
fearful,0.19469448008726944,0.19413993275935165,0.1941543410780456,0.19339189535934156,0.22206205724024003,0.20396484376463805,0.2061003874619681,0.13732705067340387,0.13754618051109432,0.15872707104494907,0.23493714357436557,0.23067443815672098,0.25600659097330264,0.24709973752044082,0.14905143998486112,0.15200098831098025,0.15123261796521106,0.13822408424748808,0.13864586214134528,0.16087274391658396,0.14410591489995092,0.17292508368457765,0.2214413772438469,0.2143710914427894,0.23873577891099687,0.21672228746616035,0.21693230731148821,0.2180838546418514,0.19534599796174545,0.21032214557301604,0.24239422552647605,0.2097647041194346,0.19524525866921036,0.17814465249513273,0.16249839401540137,0.141514302,0.1415108032378653,0.17264298332884487,0.17344231747755987,0.18300966229590904,0.17615448075064954,0.26063272324572795,0.29324133977778605,0.2516810318124995,0.24397200810177203,0.2747501232921036,0.3187685719132709,0.25987315241701353,0.18840928272470517,0.14076696988274165,0.14183863310710132,0.14238422446456467,0.14231133625906753,0.15521254353865901,0.15578594611787486,0.1554664218458685,0.20881671208986544,0.20152252391914843,0.19818408202434412,0.22780791241509155,0.21935276907080567,0.18476881072989468,0.1375371781582153,0.14177666109542517,0.14233382122713648,0.14233382122713648,0.15327011678403693,0.1529459446972131,0.16553608716037602,0.1649742271160561,0.1722744654472189
field,0.19918194786962376,0.19361830297621319,0.19513975988051308,0.19361715166814816,0.25713341269245876,0.2180729236012441,0.22533156706489874,0.1391675078089298,0.14227253289823918,0.14565504440495752,0.26285213452040035,0.21891726736777903,0.2680723028210366,0.26565584917540946,0.16004559552353795,0.1717442787092189,0.16869807510117169,0.15106653941813689,0.15284674,0.14761012603043122,0.29290703128143175,0.30508064979761673,0.21176553079074195,0.2096782543525942,0.14134749661431037,0.1524392014246132,0.1590174565322164,0.1615004715033614,0.15608752009027305,0.16101343608616506,0.1745445368378415,0.17199274145559332,0.16677276238743502,0.1585704268207145,0.1474885002328269,0.34058104010279566,0.3262691026038056,0.38393327344698835,0.39827266643643977,0.38037038294817743,0.3520348857997717,0.2710694030538427,0.3039867058141959,0.2954324147433701,0.24737931043582886,0.19743939292182724,0.22611257959411704,0.2151430091035968,0.16509242619774336,0.14208981193401388,0.3811287930511888,0.37609642134292304,0.3530461902639119,0.4212509876308601,0.4040400347025958,0.3724502079839023,0.313173761,0.29358936712066236,0.2620698411538651,0.23337081981431904,0.22781484114054026,0.17640591160539876,0.14220490638090483,0.2991338218702333,0.34335099950490533,0.3404945555298383,0.374635412,0.3620822324171098,0.2655337135231445,0.2475553313492957,0.21193760128327288
fish,0.22276752503165592,0.20808513443778384,0.20869049420644403,0.20111715513877262,0.24509608212615205,0.23840243457595608,0.24451205793218303,0.1695764343215766,0.17184767532949033,0.15205478600485112,0.22753624693095809,0.256774097,0.26230953,0.24082006242315543,0.18333386719955957,0.18646301115450534,0.17391322661370198,0.16559785583895134,0.1691782676300869,0.1557934457313497,0.21462914255637225,0.23436826080880788,0.21689694604352133,0.2116039284637635,0.19854688107508262,0.1934593452065094,0.18350529206846786,0.18363185148753022,0.14684672114861924,0.18211042424902052,0.19717457500027488,0.16914669404082622,0.1623679003855161,0.15987215314201342,0.15302358139308211,0.24383355560619346,0.22973145750796922,0.2930550249646826,0.30389470017548026,0.27309946866850077,0.2492520302740476,0.25968618062138166,0.27421474944644963,0.22745801003313834,0.21143971803015688,0.22408455254998272,0.23427315723365566,0.212184164,0.17185877830067717,0.15691021994294443,0.24406308365851037,0.23963264556487324,0.22985652433157916,0.2916284870397135,0.2729239790626418,0.2517106868087991,0.2417291808444909,0.22372139565977872,0.20245430269404394,0.22311330014297961,0.21662201858588287,0.19383365164299143,0.15830656134316937,0.21935677411730076,0.23356291834404555,0.22699695145497115,0.24939840497949917,0.23970403011872266,0.1879940597749646,0.18230358226596283,0.19039480470351636
frog,0.1649573892848139,0.16248180740699553,0.16262863885688708,0.16227059032320088,0.18395983790880446,0.17644974281670153,0.17955691282307526,0.14421424223060617,0.1465307787850409,0.14592339800601756,0.19197440202557797,0.1935318889833972,0.2027867854553242,0.1885991144975945,0.1717441581478327,0.17849966757767396,0.16863270013412027,0.15096192695267988,0.15434236762830686,0.14799936069271227,0.2811242394291504,0.3013150826745981,0.1869494583592066,0.1826297802211779,0.1677556386491231,0.1730037025995547,0.17932324800849114,0.17880093487497897,0.15790087377443043,0.1765421042801701,0.20130727967816225,0.18814513975185934,0.1795678151310382,0.17022879438798602,0.1560848858090987,0.3206762467464606,0.3085800658020859,0.3633934268930769,0.4060636665566231,0.39393636148771666,0.3684875307267929,0.2967660981283253,0.33989431822611393,0.3037443957107689,0.25508701770745257,0.22807659885813228,0.24189332335070873,0.20299661931529153,0.17379632150058652,0.1526888180356491,0.3521759216977443,0.3496812345968717,0.3356132834126958,0.41832010476469533,0.40387601730616657,0.37584148386671357,0.33045697418346315,0.3074556647478545,0.2736398890875124,0.24180162723794352,0.2294772223159662,0.17643626999052617,0.14783009393172683,0.2824250345132842,0.31386308819257636,0.31033752965191724,0.3406538194551798,0.32877279570274165,0.24888515985195514,0.23233741754047207,0.2045314336211947
grape,0.1635806262613972,0.1536034400855967,0.15435995304272124,0.1536034400855967,0.18709527976299276,0.17198612698340573,0.17945489565005976,0.1576613796336552,0.1691001000367383,0.15912261425896276,0.16833427631025252,0.19817322711344704,0.19646828072473205,0.1783883247794359,0.2007148952350228,0.19924569603877154,0.18620184635326764,0.18745944331799988,0.19625375628421984,0.17606624232739296,0.24258072978213827,0.25001519109557646,0.1644631555818628,0.15999924685619174,0.19755268212530527,0.1978703806030955,0.19581325789141724,0.18207147017102052,0.17335819246048179,0.16687885669369126,0.25642659010293606,0.23677143197981984,0.20941911419245757,0.23703262143145232,0.1957736138668293,0.2609842189601829,0.25669954753388363,0.28118609379997983,0.33561645628093356,0.33481239293893467,0.32379766040246394,0.2384424113064427,0.27488979255115953,0.26029549199480406,0.21286864644880915,0.2505025025237001,0.2550018536988336,0.18498104893999384,0.232984755,0.18932760392114387,0.3338439984213101,0.3341477416467962,0.32613365038997405,0.35442256984080184,0.3513811104875282,0.34021974770203656,0.3021190818512116,0.29525242964173715,0.28198906389785694,0.22643180122281556,0.2126947815397938,0.18894954452190113,0.17018532250897292,0.2695004010544183,0.31388578077245466,0.3112933409491903,0.338343682,0.33118305198278575,0.2799004726535053,0.27127047465071547,0.2338157397741056
greed,0.14731225664623734,0.1505008338699503,0.1505008338699503,0.14613926512559672,0.1537385124872054,0.14923005487632093,0.1505932943221979,0.1383580102050291,0.1384501573801856,0.1520264334159585,0.15986464386370555,0.18778450227963903,0.18530032892175669,0.17523641790021952,0.16804334130021195,0.15957840269525234,0.14969346259870114,0.13931355755263375,0.1399179668537724,0.14884735029198418,0.1645041032019417,0.186463737,0.1664915685870238,0.16213278083121901,0.2628205959424528,0.25843824697827394,0.22361410281134608,0.22902220059008657,0.20172907814035657,0.22373194684393297,0.23566314652530843,0.183308893,0.17281930250070615,0.16621366040804705,0.1572777987535214,0.16599633613857576,0.16544121970328915,0.21184103121925416,0.21600038951929587,0.22549131577755557,0.2137681913852057,0.2827797479956885,0.3020503675881472,0.2507147226968303,0.2552338881037486,0.26864273033140695,0.2794670975282069,0.23138754623296517,0.20113077298646614,0.16850579211813746,0.17480514114818885,0.17261765029159823,0.16814495147411665,0.2017294345182717,0.19737168472850614,0.1882988224059686,0.2134030145647197,0.20212337,0.18690731856417883,0.25791452083952476,0.24151697187401264,0.20352607729623293,0.16519870876958395,0.1634579179601629,0.1687600399891878,0.1686694385892696,0.17201924126109389,0.1680378433311675,0.15843143831349932,0.15298710017511483,0.19507770134881441
hurricane,0.2078607745346593,0.2034863605940046,0.20349869888338398,0.19688763205810786,0.2281489690260556,0.2182765652572401,0.21743561069010928,0.1623037447939867,0.1611858713817765,0.14886578356391225,0.24867269652089533,0.2566883821083363,0.27841244464997683,0.2750622134898265,0.18996399682952345,0.19642119407129036,0.1957227347241905,0.1595785246007699,0.1578118460243655,0.14429824266816693,0.1458742226130164,0.16885760761398927,0.22057082467835912,0.2175173594684888,0.16910097374765926,0.316754776,0.3505345823378138,0.363336672,0.24201096752630874,0.35246074528087734,0.17986354842839788,0.16580129825541015,0.16526720590274716,0.15050299300379985,0.14431420745857076,0.14996117057983674,0.14589870332225166,0.1826820296675345,0.20103036609759217,0.1977270804403184,0.185834568,0.21678275810127723,0.23685783050917522,0.2041307276177674,0.18703564164348882,0.2095651300841768,0.21761736348478813,0.18500211557302854,0.14799293918715384,0.13831681782279473,0.14607131103970863,0.1455749342455479,0.144942511,0.15582581431541115,0.1528320311342798,0.14726604034605195,0.1604630917321327,0.15513691898475696,0.1461829426525247,0.15025180569586277,0.14725832103772638,0.14002349868854827,0.13707635687032813,0.1448184440421399,0.144820762,0.144820762,0.14493819980648476,0.1449089384767706,0.13689120452226136,0.1367296129232808,0.13802903816851148
justice,0.16103662770370372,0.16099594258370373,0.16099594258370373,0.16099594258370373,0.184211622,0.1724578760395849,0.17256436052084378,0.14087908704072571,0.14095772394561568,0.13982184955588478,0.19065097072095144,0.19877453653068397,0.21266873633620811,0.20072010742918503,0.18631614668676094,0.18324893674542728,0.16948932407306086,0.15188936404462547,0.15196542076869896,0.13986253467588478,0.14132705328489167,0.1588392647701241,0.174238692,0.17136372632451685,0.24592940839516755,0.2204888810079062,0.18503897784850135,0.20888269746960822,0.27810618873627607,0.20630124679481657,0.2736171714201164,0.1791305511814357,0.15781942726915413,0.15573280715628343,0.1428087886327111,0.13994895924096565,0.13837465684366787,0.15522966085930623,0.16069953490257763,0.19438519542467222,0.19049439055720863,0.2840471255410941,0.29907627890541344,0.2536072889399083,0.2471299264821561,0.29924015103625273,0.3032169188051663,0.22856449552086464,0.20559174186265786,0.15927326172167028,0.13717550814480625,0.13719199612538874,0.13715004065918837,0.15290537992133732,0.15274715203314715,0.1504609245945209,0.22439988524730997,0.2060848732213124,0.18654098077890305,0.2516509104166818,0.2254858869837907,0.21333775137584726,0.15125277918200777,0.13692423431078188,0.13713812436874528,0.13713812436874528,0.144176071,0.14375726141393305,0.1767844777101134,0.16557920581578675,0.18992331453723643
leisure,0.2312956155178193,0.22796736646230856,0.22799653953861382,0.22789403861153718,0.28127452762022037,0.23984165037948293,0.24493385702918416,0.14128403705659895,0.14192871417084027,0.16019645690113088,0.3090611543760635,0.2743738813335885,0.3110846233104559,0.3084224713292429,0.15714467819772499,0.1646556032493379,0.16198792411788746,0.14406417059523546,0.14679974263792311,0.1622697594947283,0.1772086742022674,0.20454956655965673,0.2737060443782075,0.26869650322968475,0.15359579389659966,0.17248783169325194,0.17811713275261815,0.19434569408144411,0.22749689750420735,0.1917189201580281,0.20828487804341167,0.20741790764673632,0.20162426861041227,0.1784761951552635,0.16699040750800678,0.16569697563815894,0.1633365419543921,0.18433214027791353,0.20020473493167418,0.21224246577535602,0.204778704,0.23303845510883242,0.27697158884080686,0.26195717757555254,0.26777397108113415,0.23026234121980785,0.2624988912180639,0.24496490546264874,0.17934448581433168,0.15272449908050012,0.16507154745441782,0.16514072926503368,0.1645015812366438,0.1871967463875165,0.18363148787144215,0.1789147340922626,0.21014537947186893,0.20597131656770187,0.19688610927412134,0.2207145647878864,0.2153175269134471,0.18571219040782813,0.14860237495756123,0.1580290362921876,0.16250293100658936,0.16249012214560593,0.16801382609600143,0.16751242277480854,0.16098021162928114,0.15939080853008183,0.1782367478876687
lemon,0.1589503409889275,0.13958635432395058,0.14013083880291874,0.13958635432395058,0.1523744143095186,0.14503065112949518,0.1553842049951055,0.13959529059858686,0.1566903660158407,0.14409330205328913,0.15256001565023736,0.1497228728418654,0.15658964690327407,0.1559169085012929,0.14624908338333228,0.15028355122013184,0.14994673793306668,0.14175788514688262,0.15080306742082164,0.1629082836704089,0.21042389817737764,0.21254097958565496,0.1495207673127345,0.14748319592700057,0.14860334483847817,0.1577476101838102,0.16085057837491995,0.17062869382808374,0.1896160049646137,0.16956114147405366,0.16197708389707133,0.15664319547007866,0.15540338133113174,0.1549461850732368,0.16750518785362709,0.24072403457704433,0.2307090785832007,0.251369069,0.2719634981858705,0.27386767101107057,0.2584476567280012,0.21152183456297255,0.2731627489931514,0.3935651617750603,0.28022167025646466,0.188514751,0.23888101528957506,0.2534967959557756,0.16061977330389618,0.15667426302962179,0.26025706176344504,0.26254954920073087,0.25358086029046284,0.3587407134566183,0.3623847515461793,0.3474821386732797,0.4521132403732294,0.45594434358285346,0.43822432728780203,0.312473327,0.3230137722647733,0.25586263530818887,0.15140808446623968,0.21402928756512057,0.2738399048699563,0.27171332399244397,0.3498201119030826,0.3429399922498864,0.4224764050955226,0.41188944592130866,0.30707554971814693
lightning,0.28150066408080393,0.2569564544449611,0.2569564544449611,0.24767658535824016,0.3818572997816261,0.38581303685247426,0.38935473613919175,0.3134287524967035,0.3126961890017544,0.15890637329692614,0.2642687161861662,0.4082381336815839,0.41024203304866735,0.3355542775650851,0.4020968800145578,0.3948353884003847,0.30605369105802904,0.33315215355054656,0.33298198691422115,0.1642821277849615,0.13678383448572665,0.1678075667317396,0.26402265502009453,0.2554630114089903,0.22123156404908909,0.20814878915647936,0.20275561077041576,0.18275324431998444,0.14317743767037752,0.16835870654345694,0.2287449264183124,0.21795845100145836,0.18844380232955885,0.18880934755028597,0.1591310419846492,0.13837321390917814,0.1367548901601293,0.16683244025015392,0.16278090486867963,0.147732483,0.14377341090551024,0.19596283448723226,0.19470886106378524,0.16412293934226876,0.15497972150701098,0.20273386332545892,0.20409040395420336,0.16953617981576513,0.16462241317851822,0.15149716471385324,0.1384855804788602,0.13754198121434494,0.1371735946313591,0.14243997628514923,0.139262992,0.1374458048361043,0.1487339216638433,0.14347761310327983,0.14104544976939812,0.15455065131578577,0.15029795391894246,0.14888052920597947,0.14846794058536295,0.1364020492312757,0.13661436323179857,0.13661436323179857,0.13843140021574524,0.1380581748439443,0.14088914703158226,0.13982634047932624,0.14408171813101564
lion,0.15537082877125594,0.15527238455539097,0.15527238455539097,0.15527238455539097,0.17676091198351193,0.15822155647030112,0.16239696771988074,0.13680244451436938,0.1368985517722092,0.1453303901985185,0.18109546536585075,0.18434462156808967,0.21783487221409928,0.21179492089661217,0.15468960817376382,0.16613769738172385,0.16286540917559617,0.13788749708724557,0.13853680638154958,0.1453929502699269,0.15138468080358894,0.1805134397594524,0.18148500325533462,0.17479697837353614,0.18475789572387438,0.20394696522371494,0.20250785082414488,0.19651717218274595,0.15108546707531306,0.19095977404782769,0.3054917215553825,0.17995812698669897,0.17363636695826065,0.1498306275501508,0.14547130189344382,0.15412545373432324,0.15006923832818356,0.19964247141419406,0.21084885031517306,0.19635241053027003,0.18119856939451254,0.43933977481646325,0.48747573008666867,0.30555663502700436,0.2908978549063434,0.4073876221563344,0.4469071687138743,0.3010488374839145,0.17791948875240046,0.139721443,0.15357086440642176,0.15164579184464225,0.14913260224958463,0.17738792270310702,0.17137935691926848,0.16508941669487193,0.29755756119375165,0.26888985707972585,0.23329586925117995,0.2981059970354404,0.27944014652041743,0.22618379710676492,0.14025530133890593,0.14833184622166126,0.14851592537847377,0.14850621707690637,0.1594127742243846,0.1579997375762884,0.1783301054192002,0.16998994700459463,0.19357251050442342
